"input_stanza","input_key","input_value","input_setting_example","can_edit",enabled,"input_description","input_stanza_type","input_stanza_type_sub","recommended_value","setting_id","special_config_notes","target_group","win_vers_filt","_mkv_child"
"script://.\bin\win_listening_ports.bat","disabled "," 1","[script://.\bin\win_listening_ports.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:ListeningPorts",false,0,"script - Scripted Input  - Run once per hour",script,".\bin\win_listening_ports.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:ListeningPorts","script://.\bin\win_listening_ports.bat#disabled ","","AD/DNS or Base Windows","",0
"script://.\bin\win_listening_ports.bat",,,"[script://.\bin\win_listening_ports.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:ListeningPorts",false,0,"script - Scripted Input  - Run once per hour",script,".\bin\win_listening_ports.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:ListeningPorts",,"","AD/DNS or Base Windows","",1
"script://.\bin\win_listening_ports.bat","interval "," 3600","[script://.\bin\win_listening_ports.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:ListeningPorts",false,0,"script - Scripted Input  - Run once per hour",script,".\bin\win_listening_ports.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:ListeningPorts","script://.\bin\win_listening_ports.bat#interval ","","AD/DNS or Base Windows","",2
"script://.\bin\win_listening_ports.bat","sourcetype "," Script:ListeningPorts","[script://.\bin\win_listening_ports.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:ListeningPorts",false,0,"script - Scripted Input  - Run once per hour",script,".\bin\win_listening_ports.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:ListeningPorts","script://.\bin\win_listening_ports.bat#sourcetype ","","AD/DNS or Base Windows","",3
"MonitorNoHandle://$WINDIR\System32\Dns\dns.log",sourcetype,"MSAD:NT6:DNS","[MonitorNoHandle://$WINDIR\System32\Dns\dns.log]#SEP#sourcetype=MSAD:NT6:DNS#SEP#disabled=1",false,0,"MonitorNoHandle - Monitor Inputs for DNS ",MonitorNoHandle,,"MSAD:NT6:DNS
disabled=1","MonitorNoHandle://$WINDIR\System32\Dns\dns.log#sourcetype","","AD/DNS or Base Windows","",0
"MonitorNoHandle://$WINDIR\System32\Dns\dns.log",disabled,1,"[MonitorNoHandle://$WINDIR\System32\Dns\dns.log]#SEP#sourcetype=MSAD:NT6:DNS#SEP#disabled=1",false,0,"MonitorNoHandle - Monitor Inputs for DNS ",MonitorNoHandle,,"MSAD:NT6:DNS
disabled=1","MonitorNoHandle://$WINDIR\System32\Dns\dns.log#disabled","","AD/DNS or Base Windows","",1
"monitor://$WINDIR\debug\netlogon.log",sourcetype,"MSAD:NT6:Netlogon","[monitor://$WINDIR\debug\netlogon.log]#SEP#sourcetype=MSAD:NT6:Netlogon#SEP#disabled=1",false,0,"monitor - Monitor Inputs for Active Directory ",monitor,,"MSAD:NT6:Netlogon
disabled=1","monitor://$WINDIR\debug\netlogon.log#sourcetype","","AD/DNS or Base Windows","",0
"monitor://$WINDIR\debug\netlogon.log",disabled,1,"[monitor://$WINDIR\debug\netlogon.log]#SEP#sourcetype=MSAD:NT6:Netlogon#SEP#disabled=1",false,0,"monitor - Monitor Inputs for Active Directory ",monitor,,"MSAD:NT6:Netlogon
disabled=1","monitor://$WINDIR\debug\netlogon.log#disabled","","AD/DNS or Base Windows","",1
"monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log","disabled "," 1","[monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log]#SEP#disabled = 1#SEP#sourcetype = WindowsUpdateLog",false,0,"monitor - Windows Update Log  - Below stanza will monitor the generated WindowsUpdate.log in Windows 10 and Server 2016",monitor,,"1
sourcetype = WindowsUpdateLog","monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log#disabled ","","AD/DNS or Base Windows","",0
"monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log","sourcetype "," WindowsUpdateLog","[monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log]#SEP#disabled = 1#SEP#sourcetype = WindowsUpdateLog",false,0,"monitor - Windows Update Log  - Below stanza will monitor the generated WindowsUpdate.log in Windows 10 and Server 2016",monitor,,"1
sourcetype = WindowsUpdateLog","monitor://$SPLUNK_HOME\var\log\Splunk_TA_windows\WindowsUpdate.log#sourcetype ","","AD/DNS or Base Windows","",1
"powershell://generate_windows_update_logs","script "," .""$SplunkHome\etc\apps\Splunk_TA_windows\bin\powershell\generate_windows_update_logs.ps1""","[powershell://generate_windows_update_logs]#SEP#script = .""$SplunkHome\etc\apps\Splunk_TA_windows\bin\powershell\generate_windows_update_logs.ps1""#SEP#schedule = 0 */24 * * *#SEP#disabled = 1",false,0,"powershell - Windows Update Log  - Enable below powershell and monitor stanzas to get WindowsUpdate.log for Windows 10 and Server 2016",powershell,"generate_windows_update_logs",".""","powershell://generate_windows_update_logs#script ","","AD/DNS or Base Windows","",0
"powershell://generate_windows_update_logs","schedule "," 0 */24 * * *","[powershell://generate_windows_update_logs]#SEP#script = .""$SplunkHome\etc\apps\Splunk_TA_windows\bin\powershell\generate_windows_update_logs.ps1""#SEP#schedule = 0 */24 * * *#SEP#disabled = 1",false,0,"powershell - Windows Update Log  - Enable below powershell and monitor stanzas to get WindowsUpdate.log for Windows 10 and Server 2016",powershell,"generate_windows_update_logs",".""","powershell://generate_windows_update_logs#schedule ","","AD/DNS or Base Windows","",1
"powershell://generate_windows_update_logs","disabled "," 1","[powershell://generate_windows_update_logs]#SEP#script = .""$SplunkHome\etc\apps\Splunk_TA_windows\bin\powershell\generate_windows_update_logs.ps1""#SEP#schedule = 0 */24 * * *#SEP#disabled = 1",false,0,"powershell - Windows Update Log  - Enable below powershell and monitor stanzas to get WindowsUpdate.log for Windows 10 and Server 2016",powershell,"generate_windows_update_logs",".""","powershell://generate_windows_update_logs#disabled ","","AD/DNS or Base Windows","",2
"monitor://$WINDIR\WindowsUpdate.log","disabled "," 1","[monitor://$WINDIR\WindowsUpdate.log]#SEP#disabled = 1#SEP#sourcetype = WindowsUpdateLog",false,0,"monitor - Windows Update Log  - Enable below stanza to get WindowsUpdate.log for Windows 8, Windows 8.1, Server 2008R2, Server 2012 and Server 2012R2",monitor,,"1
sourcetype = WindowsUpdateLog","monitor://$WINDIR\WindowsUpdate.log#disabled ","","AD/DNS or Base Windows","",0
"monitor://$WINDIR\WindowsUpdate.log","sourcetype "," WindowsUpdateLog","[monitor://$WINDIR\WindowsUpdate.log]#SEP#disabled = 1#SEP#sourcetype = WindowsUpdateLog",false,0,"monitor - Windows Update Log  - Enable below stanza to get WindowsUpdate.log for Windows 8, Windows 8.1, Server 2008R2, Server 2012 and Server 2012R2",monitor,,"1
sourcetype = WindowsUpdateLog","monitor://$WINDIR\WindowsUpdate.log#sourcetype ","","AD/DNS or Base Windows","",1
"monitor://$WINDIR\System32\DHCP","disabled "," 1","[monitor://$WINDIR\System32\DHCP]#SEP#disabled = 1#SEP#whitelist = DhcpSrvLog*#SEP#crcSalt = <SOURCE>#SEP#sourcetype = DhcpSrvLog",false,0,"monitor - DHCP ",monitor,,"1
whitelist = DhcpSrvLog*
crcSalt = <SOURCE>
sourcetype = DhcpSrvLog","monitor://$WINDIR\System32\DHCP#disabled ","","AD/DNS or Base Windows","",0
"monitor://$WINDIR\System32\DHCP","whitelist "," DhcpSrvLog*","[monitor://$WINDIR\System32\DHCP]#SEP#disabled = 1#SEP#whitelist = DhcpSrvLog*#SEP#crcSalt = <SOURCE>#SEP#sourcetype = DhcpSrvLog",false,0,"monitor - DHCP ",monitor,,"1
whitelist = DhcpSrvLog*
crcSalt = <SOURCE>
sourcetype = DhcpSrvLog","monitor://$WINDIR\System32\DHCP#whitelist ","","AD/DNS or Base Windows","",1
"monitor://$WINDIR\System32\DHCP","crcSalt "," <SOURCE>","[monitor://$WINDIR\System32\DHCP]#SEP#disabled = 1#SEP#whitelist = DhcpSrvLog*#SEP#crcSalt = <SOURCE>#SEP#sourcetype = DhcpSrvLog",false,0,"monitor - DHCP ",monitor,,"1
whitelist = DhcpSrvLog*
crcSalt = <SOURCE>
sourcetype = DhcpSrvLog","monitor://$WINDIR\System32\DHCP#crcSalt ","","AD/DNS or Base Windows","",2
"monitor://$WINDIR\System32\DHCP","sourcetype "," DhcpSrvLog","[monitor://$WINDIR\System32\DHCP]#SEP#disabled = 1#SEP#whitelist = DhcpSrvLog*#SEP#crcSalt = <SOURCE>#SEP#sourcetype = DhcpSrvLog",false,0,"monitor - DHCP ",monitor,,"1
whitelist = DhcpSrvLog*
crcSalt = <SOURCE>
sourcetype = DhcpSrvLog","monitor://$WINDIR\System32\DHCP#sourcetype ","","AD/DNS or Base Windows","",3
"WinEventLog://DNS Server",disabled,1,"[WinEventLog://DNS Server]#SEP#disabled=1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for DNS ",WinEventLog,"DNS Server","1
renderXml=true","WinEventLog://DNS Server#disabled","","AD/DNS or Base Windows","",0
"WinEventLog://DNS Server",renderXml,true,"[WinEventLog://DNS Server]#SEP#disabled=1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for DNS ",WinEventLog,"DNS Server","1
renderXml=true","WinEventLog://DNS Server#renderXml","","AD/DNS or Base Windows","",1
"WinEventLog://Key Management Service","disabled "," 1","[WinEventLog://Key Management Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory  - Application and Services Logs - Key Management Service",WinEventLog,"Key Management Service","1
renderXml=true","WinEventLog://Key Management Service#disabled ","","AD/DNS or Base Windows","",0
"WinEventLog://Key Management Service",renderXml,true,"[WinEventLog://Key Management Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory  - Application and Services Logs - Key Management Service",WinEventLog,"Key Management Service","1
renderXml=true","WinEventLog://Key Management Service#renderXml","","AD/DNS or Base Windows","",1
"WinEventLog://File Replication Service","disabled "," 1","[WinEventLog://File Replication Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,,WinEventLog,"File Replication Service","1
renderXml=true","WinEventLog://File Replication Service#disabled ","","AD/DNS or Base Windows","",0
"WinEventLog://File Replication Service",renderXml,true,"[WinEventLog://File Replication Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,,WinEventLog,"File Replication Service","1
renderXml=true","WinEventLog://File Replication Service#renderXml","","AD/DNS or Base Windows","",1
"WinEventLog://Directory Service","disabled "," 1","[WinEventLog://Directory Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory  - Application and Services Logs - Directory Service",WinEventLog,"Directory Service","1
renderXml=true","WinEventLog://Directory Service#disabled ","","AD/DNS or Base Windows","",0
"WinEventLog://Directory Service",renderXml,true,"[WinEventLog://Directory Service]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory  - Application and Services Logs - Directory Service",WinEventLog,"Directory Service","1
renderXml=true","WinEventLog://Directory Service#renderXml","","AD/DNS or Base Windows","",1
"WinEventLog://DFS Replication","disabled "," 1","[WinEventLog://DFS Replication]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory ",WinEventLog,"DFS Replication","1
renderXml=true","WinEventLog://DFS Replication#disabled ","","AD/DNS or Base Windows","",0
"WinEventLog://DFS Replication",renderXml,true,"[WinEventLog://DFS Replication]#SEP#disabled = 1#SEP#renderXml=true",false,0,"WinEventLog - WinEventLog Inputs for Active Directory ",WinEventLog,"DFS Replication","1
renderXml=true","WinEventLog://DFS Replication#renderXml","","AD/DNS or Base Windows","",1
"WinEventLog://ForwardedEvents","disabled "," 1","[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#disabled ","","AD/DNS or Base Windows","",0
"WinEventLog://ForwardedEvents","start_from "," oldest","[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#start_from ","","AD/DNS or Base Windows","",1
"WinEventLog://ForwardedEvents","current_only "," 0","[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#current_only ","","AD/DNS or Base Windows","",2
"WinEventLog://ForwardedEvents","checkpointInterval "," 5","[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#checkpointInterval ","","AD/DNS or Base Windows","",3
"WinEventLog://ForwardedEvents",,,"[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost",,"","AD/DNS or Base Windows","",4
"WinEventLog://ForwardedEvents",renderXml,true,"[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#renderXml","","AD/DNS or Base Windows","",5
"WinEventLog://ForwardedEvents",host,WinEventLogForwardHost,"[WinEventLog://ForwardedEvents]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP###SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.#SEP#renderXml=true#SEP#host=WinEventLogForwardHost",false,0,"WinEventLog - Forwarded WinEventLogs  - The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.",WinEventLog,ForwardedEvents,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
##SubHeader## The addon supports only XML format for the collection of WinEventLogs using WEF, hence do not change the below renderXml parameter to false.
renderXml=true
host=WinEventLogForwardHost","WinEventLog://ForwardedEvents#host","","AD/DNS or Base Windows","",6
"WinEventLog://Application","disabled "," 1","[WinEventLog://Application]#SEP#disabled = 1#SEP#start_from = oldest#SEP#current_only = 0#SEP#checkpointInterval = 5#SEP#renderXml=true",false,0,"WinEventLog - OS Logs ",WinEventLog,Application,"1
start_from = oldest
current_only = 0
checkpointInterval = 5
renderXml=true","WinEventLog://Application#disabled ","","AD/DNS or Base Windows","",0
